Time,Year,Month,Day_of_week,Season,Temperature,Number_Of_Guest_Nights,Total_hours_worked,Sales_new_vehicles,Demand
22.0,2.0,5.0,7.0,2.0,19.0,39955140.0,1396.0,372567.0,2.67
14.0,3.0,6.0,6.0,3.0,23.0,42360590.0,1476.0,45376.0,3.844
7.0,2.0,7.0,2.0,3.0,30.2,38329850.0,1458.0,427534.0,3.303
12.0,1.0,12.0,4.0,1.0,10.3,39792340.0,1434.0,397531.0,3.397
17.0,2.0,9.0,5.0,4.0,21.6,56797700.0,1438.0,495179.0,3.813
2.0,4.0,3.0,4.0,2.0,16.3,39820270.0,1383.0,640803.0,2.6189999999999998
8.0,3.0,4.0,2.0,2.0,14.6,42699480.0,1460.0,366146.0,3.1430000000000002
4.0,2.0,9.0,7.0,4.0,20.4,56797700.0,1438.0,495179.0,2.403
8.0,2.0,10.0,1.0,4.0,18.3,42161920.0,1444.0,372464.0,2.51
23.0,3.0,1.0,3.0,1.0,3.6,40211200.0,1337.0,399533.0,3.428
22.0,3.0,8.0,4.0,3.0,26.2,44530530.0,1399.0,364214.0,4.1819999999999995
5.0,2.0,12.0,6.0,1.0,3.4,42109900.0,1441.0,394248.0,2.8930000000000002
5.0,1.0,5.0,3.0,2.0,22.5,38330190.0,1381.0,331586.0,2.535
22.0,2.0,8.0,7.0,3.0,24.6,45887250.0,1393.0,3553.0,3.385
14.0,1.0,6.0,5.0,3.0,23.4,40056510.0,1490.0,420907.0,3.59
19.0,2.0,7.0,3.0,3.0,26.7,38329850.0,1458.0,427534.0,4.354
18.0,2.0,4.0,2.0,2.0,15.8,43862830.0,1480.0,354744.0,3.426
8.0,2.0,9.0,6.0,4.0,18.3,56797700.0,1438.0,495179.0,3.295
1.0,1.0,4.0,7.0,2.0,11.8,42178210.0,1488.0,324738.0,2.414
18.0,3.0,11.0,7.0,4.0,18.1,44483540.0,1474.0,44194.0,3.4989999999999997
23.0,3.0,9.0,4.0,4.0,20.8,56158180.0,1390.0,485365.0,2.7230000000000003
6.0,1.0,9.0,6.0,4.0,28.8,54851290.0,1440.0,476766.0,2.787
5.0,3.0,1.0,1.0,1.0,2.4,40211200.0,1337.0,399533.0,2.9960000000000004
1.0,1.0,12.0,7.0,1.0,5.3,39792340.0,1434.0,397531.0,2.659
19.0,3.0,3.0,7.0,2.0,5.7,36765040.0,1426.0,667269.0,3.6710000000000003
20.0,3.0,1.0,7.0,1.0,2.8,40211200.0,1337.0,399533.0,4.168
0.0,1.0,8.0,6.0,3.0,25.7,44332270.0,1403.0,336658.0,3.031
18.0,3.0,8.0,5.0,3.0,27.1,44530530.0,1399.0,364214.0,4.46
1.0,2.0,10.0,1.0,4.0,19.9,42161920.0,1444.0,372464.0,2.168
0.0,3.0,2.0,3.0,1.0,5.1,35725280.0,1389.0,47387.0,3.3569999999999998
18.0,3.0,10.0,4.0,4.0,20.8,42163910.0,1439.0,418987.0,3.41
17.0,1.0,7.0,6.0,3.0,21.8,36895570.0,1465.0,4156.0,3.5469999999999997
16.0,2.0,6.0,1.0,3.0,22.8,43002660.0,1490.0,477464.0,2.862
7.0,2.0,9.0,1.0,4.0,20.9,56797700.0,1438.0,495179.0,2.307
16.0,4.0,2.0,3.0,1.0,6.5,39368380.0,1378.0,479421.0,4.172
20.0,3.0,4.0,3.0,2.0,18.9,42699480.0,1460.0,366146.0,3.197
17.0,2.0,12.0,1.0,1.0,13.1,42109900.0,1441.0,394248.0,3.5069999999999997
4.0,1.0,4.0,4.0,2.0,10.3,42178210.0,1488.0,324738.0,2.397
12.0,2.0,12.0,5.0,1.0,7.5,42109900.0,1441.0,394248.0,3.636
2.0,2.0,9.0,4.0,4.0,22.1,56797700.0,1438.0,495179.0,2.46
23.0,2.0,1.0,1.0,1.0,-1.6,39454220.0,1338.0,401648.0,3.676
7.0,3.0,6.0,4.0,3.0,24.5,42360590.0,1476.0,45376.0,2.966
20.0,2.0,1.0,7.0,1.0,0.3,39454220.0,1338.0,401648.0,4.3069999999999995
16.0,2.0,12.0,4.0,1.0,9.1,42109900.0,1441.0,394248.0,4.044
0.0,2.0,12.0,5.0,1.0,3.4,42109900.0,1441.0,394248.0,3.1439999999999997
13.0,3.0,4.0,5.0,2.0,16.3,42699480.0,1460.0,366146.0,3.44
10.0,1.0,7.0,3.0,3.0,30.4,36895570.0,1465.0,4156.0,4.48
10.0,1.0,8.0,2.0,3.0,27.0,44332270.0,1403.0,336658.0,4.475
5.0,2.0,8.0,6.0,3.0,29.5,45887250.0,1393.0,3553.0,2.39
12.0,3.0,7.0,1.0,3.0,29.8,39572370.0,1452.0,441524.0,3.625
20.0,1.0,12.0,6.0,1.0,8.2,39792340.0,1434.0,397531.0,3.6260000000000003
5.0,1.0,8.0,1.0,3.0,24.2,44332270.0,1403.0,336658.0,2.228
14.0,3.0,4.0,6.0,2.0,22.6,42699480.0,1460.0,366146.0,3.3819999999999997
13.0,3.0,5.0,1.0,2.0,24.7,40103250.0,1407.0,371857.0,2.676
15.0,4.0,2.0,4.0,1.0,6.0,39368380.0,1378.0,479421.0,3.781
23.0,1.0,7.0,2.0,3.0,24.7,36895570.0,1465.0,4156.0,3.2230000000000003
16.0,3.0,10.0,1.0,4.0,19.2,42163910.0,1439.0,418987.0,2.741
15.0,1.0,9.0,7.0,4.0,28.0,54851290.0,1440.0,476766.0,3.859
22.0,1.0,6.0,3.0,3.0,19.3,40056510.0,1490.0,420907.0,2.952
2.0,3.0,2.0,6.0,1.0,7.6,35725280.0,1389.0,47387.0,3.0
21.0,3.0,1.0,4.0,1.0,2.1,40211200.0,1337.0,399533.0,4.285
17.0,4.0,2.0,2.0,1.0,10.3,39368380.0,1378.0,479421.0,3.638
4.0,4.0,3.0,7.0,2.0,12.0,39820270.0,1383.0,640803.0,2.635
15.0,1.0,6.0,4.0,3.0,24.2,40056510.0,1490.0,420907.0,3.5869999999999997
0.0,3.0,3.0,7.0,2.0,7.8,36765040.0,1426.0,667269.0,3.008
14.0,2.0,10.0,5.0,4.0,14.8,42161920.0,1444.0,372464.0,4.019
8.0,3.0,12.0,6.0,1.0,4.0,42758200.0,1409.0,387522.0,4.112
21.0,3.0,12.0,2.0,1.0,4.8,42758200.0,1409.0,387522.0,3.3760000000000003
1.0,3.0,4.0,5.0,2.0,16.7,42699480.0,1460.0,366146.0,2.45
5.0,2.0,10.0,7.0,4.0,21.7,42161920.0,1444.0,372464.0,2.432
8.0,1.0,4.0,4.0,2.0,13.2,42178210.0,1488.0,324738.0,3.1430000000000002
22.0,3.0,6.0,4.0,3.0,15.1,42360590.0,1476.0,45376.0,3.011
6.0,2.0,3.0,4.0,2.0,3.2,36661700.0,1447.0,69137.0,3.49
0.0,3.0,6.0,4.0,3.0,25.6,42360590.0,1476.0,45376.0,2.886
12.0,2.0,10.0,5.0,4.0,15.4,42161920.0,1444.0,372464.0,3.177
5.0,1.0,7.0,5.0,3.0,21.4,36895570.0,1465.0,4156.0,2.522
11.0,4.0,1.0,1.0,1.0,5.8,41699690.0,1303.0,40797.0,3.525
8.0,3.0,2.0,6.0,1.0,7.5,35725280.0,1389.0,47387.0,4.194
15.0,3.0,11.0,1.0,4.0,19.0,44483540.0,1474.0,44194.0,2.7539999999999996
16.0,2.0,6.0,6.0,3.0,21.8,43002660.0,1490.0,477464.0,3.759
7.0,4.0,1.0,3.0,1.0,1.5,41699690.0,1303.0,40797.0,2.905
9.0,3.0,10.0,1.0,4.0,14.5,42163910.0,1439.0,418987.0,2.705
0.0,3.0,5.0,2.0,2.0,19.1,40103250.0,1407.0,371857.0,2.245
17.0,4.0,1.0,6.0,1.0,4.4,41699690.0,1303.0,40797.0,4.4719999999999995
19.0,4.0,2.0,7.0,1.0,3.6,39368380.0,1378.0,479421.0,3.668
15.0,1.0,11.0,3.0,4.0,14.1,43107390.0,1454.0,417593.0,3.342
7.0,3.0,10.0,4.0,4.0,13.9,42163910.0,1439.0,418987.0,2.897
8.0,3.0,4.0,3.0,2.0,14.3,42699480.0,1460.0,366146.0,3.14
16.0,2.0,7.0,1.0,3.0,28.5,38329850.0,1458.0,427534.0,3.8930000000000002
2.0,3.0,4.0,4.0,2.0,11.4,42699480.0,1460.0,366146.0,2.4930000000000003
17.0,2.0,1.0,7.0,1.0,6.3,39454220.0,1338.0,401648.0,4.055
6.0,3.0,4.0,1.0,2.0,18.0,42699480.0,1460.0,366146.0,2.106
2.0,3.0,5.0,6.0,2.0,20.1,40103250.0,1407.0,371857.0,2.376
19.0,1.0,8.0,5.0,3.0,25.7,44332270.0,1403.0,336658.0,3.792
0.0,1.0,7.0,6.0,3.0,22.3,36895570.0,1465.0,4156.0,2.6
6.0,2.0,12.0,7.0,1.0,3.4,42109900.0,1441.0,394248.0,2.888
17.0,1.0,12.0,1.0,1.0,9.4,39792340.0,1434.0,397531.0,3.347
18.0,3.0,4.0,4.0,2.0,23.9,42699480.0,1460.0,366146.0,3.455
2.0,3.0,3.0,6.0,2.0,12.6,36765040.0,1426.0,667269.0,2.8339999999999996
17.0,1.0,9.0,7.0,4.0,25.0,54851290.0,1440.0,476766.0,3.5860000000000003
18.0,1.0,12.0,3.0,1.0,7.7,39792340.0,1434.0,397531.0,4.099
10.0,2.0,12.0,5.0,1.0,4.8,42109900.0,1441.0,394248.0,4.041
2.0,1.0,12.0,7.0,1.0,10.1,39792340.0,1434.0,397531.0,3.1
8.0,3.0,8.0,3.0,3.0,31.4,44530530.0,1399.0,364214.0,3.7289999999999996
5.0,1.0,6.0,7.0,3.0,22.6,40056510.0,1490.0,420907.0,2.333
11.0,2.0,10.0,1.0,4.0,13.9,42161920.0,1444.0,372464.0,3.0469999999999997
7.0,3.0,3.0,5.0,2.0,19.6,36765040.0,1426.0,667269.0,3.657
12.0,3.0,3.0,7.0,2.0,6.7,36765040.0,1426.0,667269.0,3.3369999999999997
1.0,1.0,11.0,4.0,4.0,8.2,43107390.0,1454.0,417593.0,2.8
18.0,1.0,10.0,1.0,4.0,17.7,40890550.0,1434.0,378735.0,3.045
21.0,2.0,12.0,7.0,1.0,10.1,42109900.0,1441.0,394248.0,3.467
0.0,3.0,7.0,2.0,3.0,25.9,39572370.0,1452.0,441524.0,2.835
13.0,2.0,10.0,4.0,4.0,14.3,42161920.0,1444.0,372464.0,3.363
21.0,4.0,3.0,1.0,2.0,10.1,39820270.0,1383.0,640803.0,3.282
5.0,1.0,12.0,6.0,1.0,17.0,39792340.0,1434.0,397531.0,2.98
14.0,3.0,5.0,7.0,2.0,20.7,40103250.0,1407.0,371857.0,2.8810000000000002
16.0,2.0,11.0,1.0,4.0,10.9,43824150.0,1456.0,406855.0,3.162
19.0,4.0,1.0,4.0,1.0,3.2,41699690.0,1303.0,40797.0,4.638
5.0,3.0,11.0,7.0,4.0,15.8,44483540.0,1474.0,44194.0,2.444
19.0,1.0,8.0,1.0,3.0,27.1,44332270.0,1403.0,336658.0,3.955
21.0,3.0,7.0,3.0,3.0,25.8,39572370.0,1452.0,441524.0,3.94
9.0,3.0,9.0,4.0,4.0,22.7,56158180.0,1390.0,485365.0,3.523
2.0,4.0,1.0,7.0,1.0,1.5,41699690.0,1303.0,40797.0,2.7089999999999996
15.0,3.0,1.0,3.0,1.0,2.8,40211200.0,1337.0,399533.0,4.275
18.0,1.0,6.0,5.0,3.0,23.2,40056510.0,1490.0,420907.0,3.673
16.0,3.0,2.0,2.0,1.0,0.7,35725280.0,1389.0,47387.0,3.707
10.0,3.0,10.0,7.0,4.0,15.1,42163910.0,1439.0,418987.0,3.07
23.0,1.0,7.0,2.0,3.0,23.6,36895570.0,1465.0,4156.0,2.9019999999999997
4.0,1.0,12.0,1.0,1.0,9.9,39792340.0,1434.0,397531.0,2.653
23.0,4.0,3.0,7.0,2.0,7.2,39820270.0,1383.0,640803.0,3.04
1.0,3.0,3.0,5.0,2.0,9.6,36765040.0,1426.0,667269.0,2.9789999999999996
6.0,2.0,11.0,3.0,4.0,8.9,43824150.0,1456.0,406855.0,2.9160000000000004
6.0,3.0,1.0,3.0,1.0,4.7,40211200.0,1337.0,399533.0,3.859
5.0,4.0,1.0,7.0,1.0,1.1,41699690.0,1303.0,40797.0,2.739
0.0,1.0,11.0,6.0,4.0,7.0,43107390.0,1454.0,417593.0,2.8289999999999997
9.0,3.0,10.0,1.0,4.0,14.4,42163910.0,1439.0,418987.0,2.658
22.0,2.0,2.0,2.0,1.0,5.5,36792560.0,1420.0,484722.0,3.8280000000000003
18.0,3.0,3.0,7.0,2.0,7.8,36765040.0,1426.0,667269.0,3.3539999999999996
17.0,3.0,3.0,6.0,2.0,7.3,36765040.0,1426.0,667269.0,3.528
4.0,2.0,5.0,1.0,2.0,18.1,39955140.0,1396.0,372567.0,2.17
13.0,1.0,10.0,7.0,4.0,17.7,40890550.0,1434.0,378735.0,2.9389999999999996
19.0,4.0,3.0,2.0,2.0,10.5,39820270.0,1383.0,640803.0,3.714
12.0,1.0,11.0,7.0,4.0,13.6,43107390.0,1454.0,417593.0,2.9560000000000004
12.0,3.0,2.0,4.0,1.0,9.9,35725280.0,1389.0,47387.0,3.727
8.0,3.0,1.0,1.0,1.0,2.9,40211200.0,1337.0,399533.0,3.647
6.0,1.0,9.0,7.0,4.0,23.0,54851290.0,1440.0,476766.0,2.4290000000000003
18.0,3.0,2.0,4.0,1.0,0.5,35725280.0,1389.0,47387.0,4.652
11.0,2.0,1.0,4.0,1.0,8.1,39454220.0,1338.0,401648.0,4.0969999999999995
20.0,3.0,11.0,5.0,4.0,15.5,44483540.0,1474.0,44194.0,3.3339999999999996
7.0,4.0,3.0,2.0,2.0,10.8,39820270.0,1383.0,640803.0,3.341
12.0,2.0,10.0,2.0,4.0,12.4,42161920.0,1444.0,372464.0,3.242
11.0,2.0,5.0,1.0,2.0,22.1,39955140.0,1396.0,372567.0,2.6689999999999996
7.0,2.0,6.0,5.0,3.0,20.5,43002660.0,1490.0,477464.0,2.9
21.0,3.0,2.0,1.0,1.0,1.9,35725280.0,1389.0,47387.0,3.924
9.0,2.0,3.0,3.0,2.0,10.2,36661700.0,1447.0,69137.0,3.945
16.0,1.0,12.0,3.0,1.0,7.3,39792340.0,1434.0,397531.0,3.846
19.0,1.0,6.0,1.0,3.0,17.0,40056510.0,1490.0,420907.0,2.9139999999999997
7.0,2.0,9.0,7.0,4.0,24.8,56797700.0,1438.0,495179.0,2.535
16.0,1.0,8.0,3.0,3.0,26.3,44332270.0,1403.0,336658.0,4.394
2.0,2.0,11.0,2.0,4.0,4.4,43824150.0,1456.0,406855.0,2.572
21.0,3.0,3.0,1.0,2.0,6.3,36765040.0,1426.0,667269.0,3.318
7.0,1.0,5.0,4.0,2.0,24.6,38330190.0,1381.0,331586.0,2.8810000000000002
3.0,1.0,11.0,6.0,4.0,13.3,43107390.0,1454.0,417593.0,2.557
3.0,2.0,10.0,4.0,4.0,15.5,42161920.0,1444.0,372464.0,2.377
10.0,3.0,1.0,4.0,1.0,6.3,40211200.0,1337.0,399533.0,3.06
12.0,3.0,2.0,5.0,1.0,8.0,35725280.0,1389.0,47387.0,3.625
9.0,2.0,6.0,4.0,3.0,18.6,43002660.0,1490.0,477464.0,3.3110000000000004
11.0,1.0,6.0,6.0,3.0,27.2,40056510.0,1490.0,420907.0,3.787
13.0,1.0,11.0,2.0,4.0,10.2,43107390.0,1454.0,417593.0,3.3339999999999996
21.0,3.0,10.0,4.0,4.0,18.2,42163910.0,1439.0,418987.0,2.9739999999999998
7.0,3.0,8.0,5.0,3.0,33.4,44530530.0,1399.0,364214.0,3.929
18.0,3.0,1.0,5.0,1.0,8.8,40211200.0,1337.0,399533.0,4.18
13.0,3.0,1.0,3.0,1.0,2.5,40211200.0,1337.0,399533.0,4.311
2.0,2.0,10.0,3.0,4.0,11.2,42161920.0,1444.0,372464.0,2.448
2.0,2.0,10.0,3.0,4.0,11.7,42161920.0,1444.0,372464.0,2.364
9.0,1.0,10.0,6.0,4.0,23.4,40890550.0,1434.0,378735.0,3.37
20.0,2.0,8.0,2.0,3.0,27.2,45887250.0,1393.0,3553.0,4.212
4.0,1.0,9.0,5.0,4.0,22.3,54851290.0,1440.0,476766.0,2.531
5.0,3.0,10.0,1.0,4.0,20.8,42163910.0,1439.0,418987.0,2.372
8.0,4.0,1.0,3.0,1.0,8.2,41699690.0,1303.0,40797.0,4.479
21.0,1.0,4.0,7.0,2.0,18.8,42178210.0,1488.0,324738.0,2.81
21.0,2.0,9.0,4.0,4.0,21.0,56797700.0,1438.0,495179.0,3.1460000000000004
18.0,2.0,8.0,6.0,3.0,22.6,45887250.0,1393.0,3553.0,3.8680000000000003
6.0,2.0,1.0,2.0,1.0,2.7,39454220.0,1338.0,401648.0,3.612
20.0,3.0,1.0,6.0,1.0,-0.5,40211200.0,1337.0,399533.0,4.8919999999999995
19.0,2.0,8.0,2.0,3.0,24.8,45887250.0,1393.0,3553.0,4.072
2.0,2.0,1.0,2.0,1.0,4.3,39454220.0,1338.0,401648.0,2.335
1.0,2.0,2.0,4.0,1.0,3.8,36792560.0,1420.0,484722.0,3.181
19.0,2.0,6.0,1.0,3.0,21.9,43002660.0,1490.0,477464.0,3.227
5.0,3.0,3.0,1.0,2.0,13.9,36765040.0,1426.0,667269.0,2.642
22.0,2.0,7.0,3.0,3.0,26.6,38329850.0,1458.0,427534.0,3.668
0.0,2.0,4.0,5.0,2.0,14.0,43862830.0,1480.0,354744.0,2.593
10.0,3.0,12.0,7.0,1.0,5.1,42758200.0,1409.0,387522.0,3.3480000000000003
14.0,2.0,5.0,4.0,2.0,17.4,39955140.0,1396.0,372567.0,3.327
1.0,2.0,4.0,3.0,2.0,17.5,43862830.0,1480.0,354744.0,2.434
4.0,1.0,12.0,5.0,1.0,6.3,39792340.0,1434.0,397531.0,2.674
17.0,3.0,12.0,3.0,1.0,11.3,42758200.0,1409.0,387522.0,3.637
21.0,2.0,11.0,2.0,4.0,12.1,43824150.0,1456.0,406855.0,3.2560000000000002
7.0,1.0,6.0,5.0,3.0,21.2,40056510.0,1490.0,420907.0,2.7910000000000004
9.0,1.0,12.0,4.0,1.0,12.1,39792340.0,1434.0,397531.0,3.855
13.0,4.0,2.0,7.0,1.0,4.6,39368380.0,1378.0,479421.0,3.4019999999999997
10.0,3.0,4.0,2.0,2.0,15.8,42699480.0,1460.0,366146.0,3.31
9.0,4.0,1.0,7.0,1.0,4.0,41699690.0,1303.0,40797.0,4.359
2.0,3.0,8.0,1.0,3.0,26.8,44530530.0,1399.0,364214.0,2.865
14.0,4.0,3.0,2.0,2.0,12.0,39820270.0,1383.0,640803.0,3.4019999999999997
12.0,3.0,6.0,6.0,3.0,24.9,42360590.0,1476.0,45376.0,3.468
7.0,3.0,12.0,3.0,1.0,9.4,42758200.0,1409.0,387522.0,3.241
8.0,1.0,7.0,3.0,3.0,28.9,36895570.0,1465.0,4156.0,3.813
14.0,3.0,9.0,1.0,4.0,20.7,56158180.0,1390.0,485365.0,3.832
4.0,2.0,5.0,6.0,2.0,17.9,39955140.0,1396.0,372567.0,2.381
4.0,3.0,8.0,1.0,3.0,33.1,44530530.0,1399.0,364214.0,2.543
9.0,4.0,3.0,5.0,2.0,7.6,39820270.0,1383.0,640803.0,3.392
21.0,3.0,11.0,3.0,4.0,16.5,44483540.0,1474.0,44194.0,3.096
21.0,3.0,5.0,1.0,2.0,22.5,40103250.0,1407.0,371857.0,2.75
21.0,3.0,8.0,7.0,3.0,22.2,44530530.0,1399.0,364214.0,4.001
23.0,3.0,6.0,4.0,3.0,14.5,42360590.0,1476.0,45376.0,2.81
23.0,1.0,11.0,5.0,4.0,10.0,43107390.0,1454.0,417593.0,2.763
14.0,4.0,2.0,1.0,1.0,3.6,39368380.0,1378.0,479421.0,3.2889999999999997
17.0,4.0,2.0,3.0,1.0,6.0,39368380.0,1378.0,479421.0,4.329
9.0,2.0,1.0,2.0,1.0,4.1,39454220.0,1338.0,401648.0,4.627
7.0,2.0,4.0,4.0,2.0,19.4,43862830.0,1480.0,354744.0,2.758
15.0,3.0,4.0,7.0,2.0,24.5,42699480.0,1460.0,366146.0,2.8160000000000003
23.0,3.0,11.0,7.0,4.0,16.3,44483540.0,1474.0,44194.0,2.835
11.0,2.0,5.0,3.0,2.0,22.2,39955140.0,1396.0,372567.0,3.423
15.0,2.0,6.0,6.0,3.0,24.8,43002660.0,1490.0,477464.0,3.783
22.0,3.0,11.0,1.0,4.0,9.9,44483540.0,1474.0,44194.0,2.713
4.0,3.0,6.0,7.0,3.0,19.0,42360590.0,1476.0,45376.0,2.468
10.0,2.0,9.0,7.0,4.0,23.1,56797700.0,1438.0,495179.0,3.022
3.0,3.0,4.0,5.0,2.0,17.4,42699480.0,1460.0,366146.0,2.386
8.0,1.0,10.0,4.0,4.0,24.4,40890550.0,1434.0,378735.0,3.299
11.0,1.0,9.0,3.0,4.0,29.2,54851290.0,1440.0,476766.0,4.1
16.0,1.0,8.0,5.0,3.0,28.2,44332270.0,1403.0,336658.0,4.7330000000000005
6.0,2.0,6.0,6.0,3.0,21.9,43002660.0,1490.0,477464.0,2.555
18.0,3.0,4.0,3.0,2.0,14.9,42699480.0,1460.0,366146.0,3.446
8.0,3.0,5.0,3.0,2.0,20.1,40103250.0,1407.0,371857.0,3.045
17.0,2.0,8.0,7.0,3.0,24.5,45887250.0,1393.0,3553.0,3.616
3.0,2.0,6.0,7.0,3.0,21.1,43002660.0,1490.0,477464.0,2.383
14.0,1.0,6.0,1.0,3.0,28.2,40056510.0,1490.0,420907.0,3.142
12.0,3.0,1.0,7.0,1.0,8.3,40211200.0,1337.0,399533.0,3.6069999999999998
20.0,2.0,3.0,1.0,2.0,12.7,36661700.0,1447.0,69137.0,3.227
23.0,1.0,6.0,5.0,3.0,22.6,40056510.0,1490.0,420907.0,2.83
15.0,2.0,9.0,3.0,4.0,22.6,56797700.0,1438.0,495179.0,3.9339999999999997
14.0,2.0,9.0,2.0,4.0,24.6,56797700.0,1438.0,495179.0,3.8810000000000002
2.0,1.0,7.0,6.0,3.0,21.3,36895570.0,1465.0,4156.0,2.492
21.0,3.0,2.0,6.0,1.0,1.4,35725280.0,1389.0,47387.0,4.199
12.0,2.0,2.0,2.0,1.0,14.1,36792560.0,1420.0,484722.0,3.6289999999999996
9.0,3.0,9.0,1.0,4.0,22.3,56158180.0,1390.0,485365.0,3.4339999999999997
17.0,2.0,12.0,5.0,1.0,8.9,42109900.0,1441.0,394248.0,4.247
4.0,2.0,8.0,6.0,3.0,27.0,45887250.0,1393.0,3553.0,2.502
14.0,3.0,9.0,2.0,4.0,27.1,56158180.0,1390.0,485365.0,3.972
18.0,2.0,12.0,7.0,1.0,14.4,42109900.0,1441.0,394248.0,3.9360000000000004
22.0,1.0,5.0,7.0,2.0,18.6,38330190.0,1381.0,331586.0,2.665
2.0,4.0,1.0,4.0,1.0,3.0,41699690.0,1303.0,40797.0,2.508
10.0,3.0,1.0,2.0,1.0,8.1,40211200.0,1337.0,399533.0,2.778
18.0,1.0,6.0,4.0,3.0,22.5,40056510.0,1490.0,420907.0,3.5669999999999997
11.0,2.0,1.0,7.0,1.0,11.9,39454220.0,1338.0,401648.0,3.432
23.0,4.0,3.0,7.0,2.0,6.2,39820270.0,1383.0,640803.0,2.938
18.0,1.0,7.0,3.0,3.0,20.9,36895570.0,1465.0,4156.0,3.61
19.0,2.0,9.0,3.0,4.0,28.4,56797700.0,1438.0,495179.0,3.864
22.0,2.0,3.0,3.0,2.0,7.4,36661700.0,1447.0,69137.0,3.565
19.0,3.0,9.0,7.0,4.0,23.0,56158180.0,1390.0,485365.0,3.077
8.0,3.0,2.0,4.0,1.0,11.7,35725280.0,1389.0,47387.0,3.972
17.0,3.0,7.0,7.0,3.0,26.8,39572370.0,1452.0,441524.0,3.435
6.0,4.0,3.0,3.0,2.0,10.5,39820270.0,1383.0,640803.0,3.128
8.0,2.0,1.0,6.0,1.0,2.8,39454220.0,1338.0,401648.0,4.101
19.0,2.0,4.0,2.0,2.0,14.9,43862830.0,1480.0,354744.0,3.353
14.0,2.0,7.0,4.0,3.0,31.3,38329850.0,1458.0,427534.0,5.047
16.0,3.0,5.0,4.0,2.0,25.6,40103250.0,1407.0,371857.0,3.0869999999999997
18.0,2.0,8.0,4.0,3.0,21.9,45887250.0,1393.0,3553.0,4.749
13.0,1.0,4.0,7.0,2.0,20.9,42178210.0,1488.0,324738.0,2.85
23.0,3.0,2.0,4.0,1.0,9.2,35725280.0,1389.0,47387.0,3.258
15.0,3.0,5.0,6.0,2.0,24.2,40103250.0,1407.0,371857.0,3.639
2.0,3.0,8.0,4.0,3.0,32.7,44530530.0,1399.0,364214.0,2.7689999999999997
6.0,2.0,5.0,3.0,2.0,21.3,39955140.0,1396.0,372567.0,2.51
10.0,1.0,8.0,6.0,3.0,31.9,44332270.0,1403.0,336658.0,4.651
16.0,2.0,9.0,1.0,4.0,27.4,56797700.0,1438.0,495179.0,2.897
17.0,3.0,11.0,4.0,4.0,16.1,44483540.0,1474.0,44194.0,3.542
13.0,3.0,6.0,7.0,3.0,19.9,42360590.0,1476.0,45376.0,2.918
13.0,1.0,11.0,5.0,4.0,2.8,43107390.0,1454.0,417593.0,4.678999999999999
8.0,2.0,6.0,3.0,3.0,17.0,43002660.0,1490.0,477464.0,3.1639999999999997
21.0,1.0,5.0,5.0,2.0,17.6,38330190.0,1381.0,331586.0,2.9819999999999998
0.0,3.0,4.0,6.0,2.0,17.1,42699480.0,1460.0,366146.0,2.49
11.0,3.0,4.0,7.0,2.0,19.5,42699480.0,1460.0,366146.0,2.8819999999999997
12.0,3.0,9.0,5.0,4.0,27.1,56158180.0,1390.0,485365.0,3.258
22.0,3.0,1.0,1.0,1.0,-1.8,40211200.0,1337.0,399533.0,3.965
11.0,1.0,7.0,2.0,3.0,27.0,36895570.0,1465.0,4156.0,3.89
13.0,1.0,4.0,3.0,2.0,12.0,42178210.0,1488.0,324738.0,3.67
8.0,2.0,1.0,2.0,1.0,6.8,39454220.0,1338.0,401648.0,3.589
9.0,3.0,6.0,5.0,3.0,29.6,42360590.0,1476.0,45376.0,3.525
21.0,2.0,4.0,2.0,2.0,15.3,43862830.0,1480.0,354744.0,3.0239999999999996
6.0,3.0,2.0,6.0,1.0,7.2,35725280.0,1389.0,47387.0,3.852
22.0,3.0,3.0,5.0,2.0,6.3,36765040.0,1426.0,667269.0,3.32
0.0,3.0,4.0,2.0,2.0,14.2,42699480.0,1460.0,366146.0,2.347
11.0,2.0,6.0,6.0,3.0,25.2,43002660.0,1490.0,477464.0,3.6710000000000003
6.0,3.0,9.0,1.0,4.0,21.1,56158180.0,1390.0,485365.0,2.3080000000000003
21.0,2.0,3.0,7.0,2.0,8.6,36661700.0,1447.0,69137.0,3.37
11.0,1.0,7.0,5.0,3.0,34.8,36895570.0,1465.0,4156.0,4.709
13.0,3.0,9.0,3.0,4.0,20.1,56158180.0,1390.0,485365.0,3.694
18.0,2.0,10.0,7.0,4.0,23.7,42161920.0,1444.0,372464.0,3.156
21.0,1.0,9.0,5.0,4.0,19.5,54851290.0,1440.0,476766.0,3.017
22.0,2.0,5.0,7.0,2.0,20.6,39955140.0,1396.0,372567.0,2.509
5.0,2.0,3.0,1.0,2.0,5.9,36661700.0,1447.0,69137.0,2.655
14.0,3.0,5.0,2.0,2.0,27.5,40103250.0,1407.0,371857.0,3.464
13.0,1.0,9.0,6.0,4.0,22.9,54851290.0,1440.0,476766.0,3.8
18.0,3.0,9.0,7.0,4.0,23.0,56158180.0,1390.0,485365.0,3.17
20.0,2.0,7.0,6.0,3.0,25.9,38329850.0,1458.0,427534.0,4.045
2.0,2.0,3.0,6.0,2.0,4.7,36661700.0,1447.0,69137.0,2.833
7.0,3.0,4.0,5.0,2.0,15.5,42699480.0,1460.0,366146.0,2.718
